ID,Group,Value
24635,30,1221
24636,30,1531
24637,30,1366
24638,30,547
24639,30,742
24640,30,1589
24641,30,686
24642,30,757
24643,30,1337
24644,30,899
24645,30,65
24646,30,57
24647,30,1677
24648,30,819
24649,30,856
24650,30,37
24651,30,249
24652,30,175
24653,30,1614
24654,30,1441
24655,30,819
24656,30,1682
24657,30,579
24658,30,423
24659,30,1020
24660,30,1674
24661,30,543
24662,30,1628
24663,30,1278
24664,30,1252
24665,30,754
24666,30,1929
24667,30,1617
24668,30,1786
24669,30,897
24670,30,985
24671,30,1143
24672,30,749
24673,30,1149
24674,30,669
24675,30,132
24676,30,322
24677,30,302
24678,30,281
24679,30,945
24680,30,662
24681,30,1089
24682,30,1912
24683,30,1152
24684,30,1089
24685,30,1805
24686,30,130
24687,30,636
24688,30,1916
24689,30,827
24690,30,1813
24691,30,985
24692,30,1799
24693,30,1254
24694,30,1757
24695,30,281
24696,30,231
24697,30,1988
24698,30,518
24699,30,570
24700,30,1287
24701,30,1532
24702,30,1918
24703,30,603
24704,30,1601
24705,30,389
24706,30,60
24707,30,481
24708,30,595
24709,30,1054
24710,30,1257
24711,30,1660
24712,30,898
24713,30,612
24714,30,317
24715,30,1213
24716,30,382
24717,30,1299
24718,30,270
24719,30,543
24720,30,1989
24721,30,322
24722,30,507
24723,30,573
24724,30,1531
24725,30,1694
24726,30,1338
24727,30,52
24728,30,1448
24729,30,276
24730,30,186
24731,30,1192
24732,30,1827
24733,30,242
24734,30,136
24735,30,347
24736,30,1955
24737,30,828
24738,30,178
24739,30,574
24740,30,340
24741,30,778
24742,30,1900
24743,30,931
24744,30,871
24745,30,1877
24746,30,1289
24747,30,1129
24748,30,467
24749,30,499
24750,30,1601
24751,30,929
24752,30,1158
24753,30,452
24754,30,833
24755,30,586
24756,30,413
24757,30,1097
24758,30,977
24759,30,279
24760,30,822
24761,30,1371
24762,30,1596
24763,30,1509
24764,30,1530
24765,30,95
24766,30,608
24767,30,939
24768,30,224
24769,30,522
24770,30,1749
24771,30,740
24772,30,1320
24773,30,243
24774,30,757
24775,30,896
24776,30,573
24777,30,1398
24778,30,1342
24779,30,259
24780,30,144
24781,30,1464
24782,30,390
24783,30,1603
24784,30,30
24785,30,1253
24786,30,806
24787,30,158
24788,30,91
24789,30,6
24790,30,1241
24791,30,1407
24792,30,668
24793,30,1252
24794,30,862
24795,30,166
24796,30,927
24797,30,1264
24798,30,1665
24799,30,797
24800,30,1204
24801,30,271
24802,30,1355
24803,30,700
24804,30,850
24805,30,834
24806,30,123
24807,30,1300
24808,30,551
24809,30,767
24810,30,1437
24811,30,1508
24812,30,1157
24813,30,44
24814,30,227
24815,30,1617
24816,30,1586
24817,30,1360
24818,30,152
24819,30,860
24820,30,1347
24821,30,634
24822,30,578
24823,30,531
24824,30,121
24825,30,1528
24826,30,413
24827,30,785
24828,30,499
24829,30,1402
24830,30,758
24831,30,1654
24832,30,688
24833,30,1012
24834,30,1760
24835,30,1762
24836,30,1703
24837,30,402
24838,30,1555
24839,30,777
24840,30,1125
24841,30,1975
24842,30,908
24843,30,1769
24844,30,1780
24845,30,635
24846,30,84
24847,30,65
24848,30,1514
24849,30,528
24850,30,582
24851,30,275
24852,30,1708
24853,30,101
24854,30,641
24855,30,1006
24856,30,1198
24857,30,1063
24858,30,1254
24859,30,1832
24860,30,311
24861,30,1232
24862,30,833
24863,30,1059
24864,30,1787
24865,30,358
24866,30,714
24867,30,426
24868,30,679
24869,30,1770
24870,30,1831
24871,30,1795
24872,30,442
24873,30,1239
24874,30,1028
24875,30,870
24876,30,1633
24877,30,535
24878,30,1064
24879,30,1331
24880,30,1627
24881,30,817
24882,30,1580
24883,30,157
24884,30,130
24885,30,720
24886,30,910
24887,30,1813
24888,30,1029
24889,30,919
24890,30,572
24891,30,149
24892,30,722
24893,30,1700
24894,30,1790
24895,30,546
24896,30,170
24897,30,199
24898,30,426
24899,30,57
24900,30,1520
24901,30,1505
24902,30,1272
24903,30,166
24904,30,1956
24905,30,1271
24906,30,945
24907,30,446
24908,30,883
24909,30,337
24910,30,84
24911,30,456
24912,30,775
24913,30,1210
24914,30,1698
24915,30,1880
24916,30,279
24917,30,1167
24918,30,1548
24919,30,1693
24920,30,1267
24921,30,1859
24922,30,379
24923,30,1231
24924,30,64
24925,30,1304
24926,30,586
24927,30,575
24928,30,825
24929,30,1137
24930,30,1051
24931,30,142
24932,30,1536
24933,30,854
24934,30,620
24935,30,1923
24936,30,483
24937,30,764
24938,30,1896
24939,30,1775
24940,30,1950
24941,30,635
24942,30,1598
24943,30,262
24944,30,1192
24945,30,268
24946,30,927
24947,30,992
24948,30,269
24949,30,1750
24950,30,1887
24951,30,1075
24952,30,996
24953,30,1269
24954,30,1941
24955,30,1782
24956,30,1695
24957,30,1555
24958,30,1834
24959,30,565
24960,30,1624
24961,30,372
24962,30,691
24963,30,1713
24964,30,484
24965,30,383
24966,30,542
24967,30,1511
24968,30,730
24969,30,647
24970,30,1300
24971,30,1990
24972,30,1864
24973,30,163
24974,30,1164
24975,30,1910
24976,30,729
24977,30,555
24978,30,173
24979,30,1877
24980,30,1859
24981,30,825
24982,30,148
24983,30,222
24984,30,977
24985,30,310
24986,30,1986
24987,30,1687
24988,30,1543
24989,30,1398
24990,30,1258
24991,30,406
24992,30,1283
24993,30,1409
24994,30,1065
24995,30,316
24996,30,1912
24997,30,443
24998,30,246
24999,30,1212
25000,30,1738
25001,30,459
25002,30,1681
25003,30,949
25004,30,678
25005,30,1488
25006,30,1806
25007,30,1611
25008,30,1962
25009,30,625
25010,30,1266
25011,30,487
25012,30,123
25013,30,1242
25014,30,237
25015,30,1217
25016,30,1727
25017,30,1320
25018,30,1166
25019,30,177
25020,30,1735
25021,30,1446
25022,30,1679
25023,30,1014
25024,30,1602
25025,30,1144
25026,30,1643
25027,30,1938
25028,30,1058
25029,30,26
25030,30,791
25031,30,1814
25032,30,1992
25033,30,1813
25034,30,868
25035,30,1655
25036,30,1026
25037,30,1939
25038,30,818
25039,30,563
25040,30,487
25041,30,143
25042,30,1651
25043,30,448
25044,30,1684
25045,30,1257
25046,30,1765
25047,30,1970
25048,30,1060
25049,30,1746
25050,30,692
25051,30,1347
25052,30,424
25053,30,761
25054,30,114
25055,30,1968
25056,30,1758
25057,30,42
25058,30,1749
25059,30,1695
25060,30,1741
25061,30,1233
25062,30,1859
25063,30,1550
25064,30,1076
25065,30,595
25066,30,1570
25067,30,721
25068,30,1207
25069,30,1560
25070,30,811
25071,30,1548
25072,30,858
25073,30,1300
25074,30,294
25075,30,1330
25076,30,249
25077,30,1705
25078,30,1321
25079,30,1272
25080,30,1568
25081,30,1023
25082,30,649
25083,30,92
25084,30,1993
25085,30,134
25086,30,1869
25087,30,45
25088,30,1196
25089,30,1603
25090,30,1829
25091,30,830
25092,30,1974
25093,30,1777
25094,30,1855
25095,30,668
25096,30,490
25097,30,1156
25098,30,1708
25099,30,836
25100,30,1039
25101,30,1448
25102,30,1079
25103,30,270
25104,30,528
25105,30,1125
25106,30,1891
25107,30,408
25108,30,1688
25109,31,872
25110,31,1546
25111,31,1386
25112,31,1000
25113,31,630
25114,31,997
25115,31,694
25116,31,519
25117,31,1001
25118,31,1492
25119,31,122
25120,31,1005
25121,31,137
25122,31,1633
25123,31,218
25124,31,1015
25125,31,654
25126,31,1599
25127,31,329
25128,31,143
25129,31,1334
25130,31,1747
25131,31,1693
25132,31,1224
25133,31,351
25134,31,312
25135,31,1514
25136,31,358
25137,31,1288
25138,31,1140
25139,31,1736
25140,31,1478
25141,31,75
25142,31,858
25143,31,671
25144,31,1573
25145,31,1763
25146,31,381
25147,31,16
25148,31,740
25149,31,1935
25150,31,39
25151,31,567
25152,31,345
25153,31,696
25154,31,173
25155,31,840
25156,31,88
25157,31,762
25158,31,1541
25159,31,1168
25160,31,1087
25161,31,1755
25162,31,1049
25163,31,1751
25164,31,117
25165,31,903
25166,31,1685
25167,31,505
25168,31,1415
25169,31,164
25170,31,1820
25171,31,564
25172,31,936
25173,31,632
25174,31,1738
25175,31,1608
25176,31,1685
25177,31,999
25178,31,1220
25179,31,1529
25180,31,1126
25181,31,1831
25182,31,1265
25183,31,682
25184,31,518
25185,31,1189
25186,31,1056
25187,31,24
25188,31,542
25189,31,64
25190,31,466
25191,31,1485
25192,31,248
25193,31,1353
25194,31,1722
25195,31,47
25196,31,1097
25197,31,868
25198,31,1989
25199,31,1966
25200,31,1874
25201,31,1327
25202,31,853
25203,31,1996
25204,31,1663
25205,31,1042
25206,31,271
25207,31,243
25208,31,1371
25209,31,1652
25210,31,1121
25211,31,1312
25212,31,1480
25213,31,1138
25214,31,1603
25215,31,1043
25216,31,909
25217,31,981
25218,31,445
25219,31,764
25220,31,1312
25221,31,448
25222,31,159
25223,31,917
25224,31,1994
25225,31,1724
25226,31,1717
25227,31,1714
25228,31,1530
25229,31,1395
25230,31,930
25231,31,1854
25232,31,985
25233,31,1718
25234,31,979
25235,31,627
25236,31,1540
25237,31,1316
25238,31,434
25239,31,1812
25240,31,717
25241,31,1295
25242,31,859
25243,31,1092
25244,31,1423
25245,31,1092
25246,31,1944
25247,31,464
25248,31,563
25249,31,621
25250,31,153
25251,31,1502
25252,31,506
25253,31,340
25254,31,723
25255,31,1257
25256,31,1724
25257,31,1517
25258,31,133
25259,31,322
25260,31,1435
25261,31,1099
25262,31,892
25263,31,715
25264,31,1200
25265,31,1159
25266,31,275
25267,31,1791
25268,31,121
25269,31,77
25270,31,1231
25271,31,1958
25272,31,1800
25273,31,1020
25274,31,486
25275,31,186
25276,31,1191
25277,31,829
25278,31,670
25279,31,1775
25280,31,1694
25281,31,24
25282,31,452
25283,31,124
25284,31,1573
25285,31,1253
25286,31,1586
25287,31,616
25288,31,1763
25289,31,189
25290,31,742
25291,31,576
25292,31,1064
25293,31,1136
25294,31,1400
25295,31,178
25296,31,1526
25297,31,969
25298,31,872
25299,31,1447
25300,31,1543
25301,31,6
25302,31,1924
25303,31,1950
25304,31,1925
25305,31,52
25306,31,1137
25307,31,1474
25308,31,1559
25309,31,1961
25310,31,1939
25311,31,1146
25312,31,908
25313,31,338
25314,31,660
25315,31,51
25316,31,850
25317,31,88
25318,31,87
25319,31,245
25320,31,1844
25321,31,390
25322,31,1877
25323,31,523
25324,31,1020
25325,31,251
25326,31,318
25327,31,20
25328,31,185
25329,31,1205
25330,31,762
25331,31,1625
25332,31,1449
25333,31,951
25334,31,1303
25335,31,726
25336,31,331
25337,31,1757
25338,31,1816
25339,31,701
25340,31,639
25341,31,1045
25342,31,642
25343,31,336
25344,31,1724
25345,31,966
25346,31,1840
25347,31,1156
25348,31,1707
25349,31,452
25350,31,1442
25351,31,923
25352,31,1485
25353,31,683
25354,31,1857
25355,31,443
25356,31,438
25357,31,1625
25358,31,1261
25359,31,772
25360,31,1779
25361,31,215
25362,31,1985
25363,31,1701
25364,31,1613
25365,31,1637
25366,31,480
25367,31,1258
25368,31,226
25369,31,1756
25370,31,486
25371,31,504
25372,31,46
25373,31,1175
25374,31,1120
25375,31,461
25376,31,48
25377,31,528
25378,31,733
25379,31,367
25380,31,1248
25381,31,1985
25382,31,632
25383,31,290
25384,31,789
25385,31,233
25386,31,1970
25387,31,921
25388,31,1888
25389,31,1517
25390,31,1927
25391,31,590
25392,31,1296
25393,31,1546
25394,31,1436
25395,31,270
25396,31,1596
25397,31,840
25398,31,910
25399,31,1584
25400,31,349
25401,31,1087
25402,31,1814
25403,31,1996
25404,31,956
25405,31,1291
25406,31,1202
25407,31,1201
25408,31,62
25409,31,1323
25410,31,1257
25411,31,524
25412,31,167
25413,31,533
25414,31,538
25415,31,1206
25416,31,766
25417,31,1821
25418,31,1782
25419,31,730
25420,31,1043
25421,31,170
25422,31,1414
25423,31,1617
25424,31,1261
25425,31,259
25426,31,193
25427,31,1556
25428,31,87
25429,31,525
25430,31,1679
25431,31,1122
25432,31,204
25433,31,184
25434,31,1795
25435,31,1421
25436,31,1404
25437,31,1672
25438,31,1143
25439,31,1402
25440,31,11
25441,31,1429
25442,31,1071
25443,31,1315
25444,31,916
25445,31,1136
25446,31,1109
25447,31,316
25448,31,138
25449,31,1816
25450,31,1308
25451,31,1379
25452,31,1850
25453,31,1869
25454,31,189
25455,31,958
25456,31,518
25457,31,1081
25458,31,345
25459,31,807
25460,31,1769
25461,31,1679
25462,31,1245
25463,31,1686
25464,31,1758
25465,31,1677
25466,31,432
25467,31,620
25468,31,1756
25469,31,824
25470,31,1108
25471,31,105
25472,31,1115
25473,31,1311
25474,31,1251
25475,31,1190
25476,31,1117
25477,31,1600
25478,31,1797
25479,31,1584
25480,31,1075
25481,31,1212
25482,31,1753
25483,31,368
25484,31,2
25485,31,102
25486,31,1921
25487,31,944
25488,31,534
25489,31,458
25490,31,799
25491,31,1761
25492,31,1333
25493,31,1778
25494,31,570
25495,31,203
25496,31,50
25497,31,563
25498,31,1251
25499,31,712
25500,31,574
25501,31,104
25502,31,813
25503,31,725
25504,31,1807
25505,31,394
25506,31,1112
25507,31,1490
25508,31,669
25509,31,804
25510,31,279
25511,31,839
25512,31,1228
25513,31,378
25514,31,1026
25515,31,209
25516,31,957
25517,31,1576
25518,31,1012
25519,31,1495
25520,31,1436
25521,31,732
25522,31,1044
25523,31,266
25524,31,1374
25525,31,251
25526,31,976
25527,31,864
25528,31,487
25529,31,1602
25530,31,763
25531,31,30
25532,31,864
25533,31,914
25534,31,1271
25535,31,1706
25536,31,434
25537,31,740
25538,31,961
25539,31,1650
25540,31,1552
25541,31,1980
25542,31,1629
25543,31,856
25544,31,308
25545,31,1326
25546,31,210
25547,31,970
25548,31,1693
25549,31,1358
25550,31,407
25551,31,935
25552,31,1903
25553,31,311
25554,31,644
25555,31,1875
25556,31,1837
25557,31,44
25558,31,83
25559,31,1389
25560,31,1645
25561,31,1451
25562,31,547
25563,31,1417
25564,31,1552
25565,31,1711
25566,31,1011
25567,31,663
25568,31,407
25569,31,1966
25570,31,207
25571,31,875
25572,31,1684
25573,31,967
25574,31,701
25575,31,1444
25576,31,1943
25577,31,1939
25578,31,514
25579,31,1140
25580,31,1028
25581,31,719
25582,31,947
25583,31,873
25584,31,1365
25585,31,44
25586,31,1158
25587,31,398
25588,31,1337
25589,31,1293
25590,31,614
25591,31,1391
25592,31,1779
25593,31,1864
25594,31,869
25595,31,823
25596,31,604
25597,31,1651
25598,31,172
25599,31,1405
25600,31,54
25601,31,633
25602,31,863
25603,31,1119
25604,31,664
25605,31,1252
25606,31,1324
25607,31,1532
25608,31,951
25609,31,1051
25610,31,1552
25611,31,1302
25612,31,1789
25613,31,1654
25614,31,98
25615,31,703
25616,31,1505
25617,31,244
25618,31,698
25619,31,281
25620,31,1577
25621,31,1074
25622,31,1898
25623,31,77
25624,31,1942
25625,31,941
25626,31,123
25627,31,95
25628,31,1682
25629,31,929
25630,31,1985
25631,31,461
25632,31,1132
25633,31,1170
25634,31,1020
25635,31,172
25636,31,1424
25637,31,1808
25638,31,437
25639,31,453
25640,31,379
25641,31,829
25642,31,1328
25643,31,1729
25644,31,197
25645,31,124
25646,31,304
25647,31,1916
25648,31,1570
25649,31,1924
25650,31,1559
25651,31,1575
25652,31,644
25653,31,15
25654,31,1729
25655,31,1138
25656,31,1096
25657,31,595
25658,31,727
25659,31,513
25660,31,540
25661,31,138
25662,31,269
25663,31,271
25664,31,1364
25665,31,1305
25666,31,1257
25667,31,319
25668,31,681
25669,31,510
25670,31,1363
25671,31,1943
25672,31,517
25673,31,1111
25674,31,757
25675,31,1623
25676,31,712
25677,31,539
25678,31,1905
25679,31,1444
25680,31,1509
25681,31,1660
25682,31,360
25683,31,1733
25684,31,100
25685,31,110
25686,31,82
25687,31,960
25688,31,707
25689,31,262
25690,31,1853
25691,31,331
25692,31,882
25693,31,1030
25694,31,547
25695,31,1188
25696,31,7
25697,31,933
25698,31,1814
25699,31,744
25700,31,801
25701,31,1352
25702,31,624
25703,31,1695
25704,31,859
25705,31,1179
25706,31,491
25707,31,1910
25708,31,23
25709,31,480
25710,31,1288
25711,31,87
25712,31,1227
25713,31,1370
25714,31,1762
25715,31,771
25716,31,1780
25717,31,1207
25718,31,1509
25719,31,516
25720,31,965
25721,31,1244
25722,31,475
25723,31,1826
25724,31,355
25725,31,414
25726,31,415
25727,31,1216
25728,31,1813
25729,31,414
25730,31,1105
25731,31,838
25732,31,380
25733,31,1364
25734,31,837
25735,31,1756
25736,31,1318
25737,31,784
25738,31,890
25739,31,170
25740,31,207
25741,31,1922
25742,31,340
25743,31,374
25744,31,1888
25745,31,1448
25746,31,183
25747,31,1684
25748,31,394
25749,31,76
25750,31,258
25751,31,941
25752,31,1089
25753,31,437
25754,31,78
25755,31,725
25756,31,207
25757,31,549
25758,31,1560
25759,31,524
25760,31,47
25761,31,1636
25762,31,853
25763,31,376
25764,31,804
25765,31,1147
25766,31,245
25767,31,881
25768,31,467
25769,31,1912
25770,31,476
25771,31,1842
25772,31,746
25773,31,1374
25774,31,407
25775,31,583
25776,31,1737
25777,31,134
25778,31,300
25779,31,1810
25780,31,1893
25781,31,1870
25782,31,1556
25783,31,1784
25784,31,1967
25785,31,1001
25786,31,1511
25787,31,1707
25788,31,882
25789,31,1684
25790,31,988
25791,31,80
25792,31,1042
25793,31,1110
25794,31,928
25795,31,1817
25796,31,981
25797,31,433
25798,31,1109
25799,31,1045
25800,31,125
25801,31,1950
25802,31,1281
25803,31,17
25804,31,66
25805,31,1029
25806,31,1793
25807,31,1953
25808,31,1645
25809,31,711
25810,31,1301
25811,31,1672
25812,31,1764
25813,31,1169
25814,31,399
25815,31,390
25816,31,1737
25817,31,132
25818,31,1654
25819,31,1591
25820,31,950
25821,31,1350
25822,31,204
25823,31,725
25824,31,1157
25825,31,306
25826,31,569
25827,31,1196
25828,31,649
25829,31,166
25830,31,1657
25831,31,1548
25832,31,1145
25833,31,1745
25834,31,815
25835,31,1269
25836,31,206
25837,31,19
25838,31,1012
25839,31,272
25840,31,758
25841,31,1727
25842,31,1844
25843,31,1005
25844,31,1845
25845,31,468
25846,31,1172
25847,31,1051
25848,31,1072
25849,31,1042
25850,31,21
25851,31,701
25852,31,948
25853,31,386
25854,31,1385
25855,31,1630
25856,31,52
25857,31,1585
25858,31,812
25859,31,1172
25860,31,1232
25861,31,585
25862,31,350
25863,31,1010
25864,31,1509
25865,31,785
25866,31,1082
25867,31,1631
25868,31,1629
25869,31,1413
25870,31,989
25871,31,1342
25872,31,1808
25873,31,1414
25874,31,962
25875,31,85
25876,31,143
25877,31,819
25878,31,591
25879,31,1775
25880,31,694
25881,31,845
25882,31,643
25883,31,1968
25884,31,646
25885,31,1901
25886,31,247
25887,31,1305
25888,31,1567
25889,31,524
25890,31,1687
25891,31,336
25892,31,1414
25893,31,1485
25894,31,1638
25895,31,1098
25896,31,113
25897,31,485
25898,31,1413
25899,31,1450
25900,31,615
25901,31,1377
25902,31,327
25903,31,929
25904,31,1850
25905,31,950
25906,31,64
25907,31,1673
25908,31,451
25909,31,658
25910,31,1422
25911,31,1928
25912,31,957
25913,31,1289
25914,31,49
25915,31,1992
25916,31,288
25917,31,1521
25918,31,996
25919,31,720
25920,31,1450
25921,31,249
25922,31,772
25923,31,834
25924,31,1820
25925,31,1415
25926,31,52
25927,31,391
25928,31,1507
25929,31,185
25930,31,281
25931,31,1452
25932,31,1688
25933,31,553
25934,31,101
25935,31,641
25936,31,1318
25937,31,348
25938,31,338
25939,31,970
25940,31,906
25941,31,1773
25942,31,1641
25943,31,1875
25944,31,1710
25945,31,1009
25946,31,375
25947,31,1764
25948,31,1733
25949,31,509
25950,31,1563
25951,31,572
25952,31,1918
25953,31,1409
25954,31,337
25955,31,256
25956,31,238
25957,31,1584
25958,31,1130
25959,31,326
25960,31,220
25961,31,352
25962,31,824
25963,31,624
25964,31,1525
25965,31,1715
25966,31,1826
25967,31,843
25968,31,629
25969,31,1739
25970,31,226
25971,31,422
25972,31,1398
25973,31,1002
25974,31,117
25975,31,530
25976,31,534
25977,31,338
25978,31,21
25979,31,1166
25980,31,194
25981,32,1569
25982,32,1094
25983,32,1686
25984,32,1566
25985,32,1587
25986,32,1535
25987,32,1147
25988,32,147
25989,32,1099
25990,32,1559
25991,32,53
25992,32,160
25993,32,733
25994,32,1851
25995,32,777
25996,32,46
25997,32,383
25998,32,1313
25999,32,1729
26000,32,1866
26001,32,1333
26002,32,746
26003,32,823
26004,32,1571
26005,32,464
26006,32,1043
26007,32,1103
26008,32,516
26009,32,604
26010,32,1348
26011,32,1584
26012,32,1724
26013,32,1666
26014,32,259
26015,32,1344
26016,32,340
26017,32,1825
26018,32,349
26019,32,1520
26020,32,1123
26021,32,1592
26022,32,1248
26023,32,1696
26024,32,240
26025,32,516
26026,32,649
26027,32,1280
26028,32,1774
26029,32,1804
26030,32,1984
26031,32,1668
26032,32,1884
26033,32,1668
26034,32,287
26035,32,1851
26036,32,1618
26037,32,908
26038,32,1628
26039,32,1559
26040,32,690
26041,32,125
26042,32,619
26043,32,749
26044,32,1818
26045,32,1812
26046,32,758
26047,32,144
26048,32,27
26049,32,1608
26050,32,1278
26051,32,1675
26052,32,130
26053,32,1804
26054,32,841
26055,32,1144
26056,32,358
26057,32,258
26058,32,36
26059,32,722
26060,32,793
26061,32,1858
26062,32,1935
26063,32,308
26064,32,1739
26065,32,911
26066,32,336
26067,32,198
26068,32,130
26069,32,1496
26070,32,1559
26071,32,694
26072,32,278
26073,32,393
26074,32,442
26075,32,1174
26076,32,822
26077,32,1689
26078,32,444
26079,32,1579
26080,32,1332
26081,32,136
26082,32,574
26083,32,1564
26084,32,1535
26085,32,1184
26086,32,1788
26087,32,62
26088,32,867
26089,32,897
26090,32,142
26091,32,1263
26092,32,1867
26093,32,431
26094,32,289
26095,32,1133
26096,32,1964
26097,32,945
26098,32,1573
26099,32,537
26100,32,1838
26101,32,909
26102,32,569
26103,32,1336
26104,32,501
26105,32,1281
26106,32,699
26107,32,1711
26108,32,734
26109,32,990
26110,32,196
26111,32,1571
26112,32,1798
26113,32,1480
26114,32,1733
26115,32,1428
